id,text,label
11715,add this is andrés calamaro by milk,AddToPlaylist
11716,add this tune by hal patino to my ambiente rnb playlist,AddToPlaylist
11717,open vimeo and play music,PlayMusic
11718,can we expect cold and freezing conditions in glacier-nationalpark,GetWeather
11719,will it be stormy in wildorado,GetWeather
11720,look for the girl in mirror movie,SearchCreativeWork
11721,will it be warmer in minidoka ok on good friday,GetWeather
11722,around here find movie schedule for films,SearchScreeningEvent
11723,rate this novel 5 stars,RateBook
11724,play the newest melody from corey clark on lastfm,PlayMusic
11725,find quiet night in,SearchScreeningEvent
11726,play always by walter parazaider,PlayMusic
11727,give the current book im reading zero points out of 6,RateBook
11728,i want to give the following essay five points out of 6,RateBook
11729,put the joy division the complete bbc recordings on 40 hits,AddToPlaylist
11730,will rainfall continue here tomorrow,GetWeather
11731,what time is socrates playing at the cinema,SearchScreeningEvent
11732,show creative video game in my own backyard,SearchCreativeWork
11733,help me locate the tristan betrayal,SearchCreativeWork
11734,give this textbook a rating of 3,RateBook
11735,i d like reservations for two at a pizzeria  22 weeks from now,BookRestaurant
11736,add david dallas to my latin dance cardio playlist,AddToPlaylist
11737,can you tell me the weather forecast for samoa,GetWeather
11738,what will the weather be in michigan,GetWeather
11739,i would give the minority report a rating of 0 points,RateBook
11740,this series gets 2 out of 6 stars,RateBook
11741,add robin trower to feminist friday playlist,AddToPlaylist
11742,restaurant in kuwait for seven  mar  eighteenth  2030,BookRestaurant
11743,will it be freezing here at 06:31:22 am,GetWeather
11744,i d like to have southeastern brazilian at the pub in dominica,BookRestaurant
11745,add this artist to my this is philip glass playlist,AddToPlaylist
11746,rate homicide: a year on the killing streets five stars,RateBook
11747,i want to hear sebastian s songs from the thirties on youtube,PlayMusic
11748,i need a reservation for little grill collective for supper with eight people,BookRestaurant
11749,add this album to the playlist guest list engadget,AddToPlaylist
11750,what s the weather going tbe twenty three minutes from now in federico albert national reserve,GetWeather
11751,make me reservations for a highly rated restaurant,BookRestaurant
11752,add a mary fahl tune to the pre-party r&b jams playlist,AddToPlaylist
11753,what is the weather forecast for north carolina on october thirteenth  2037,GetWeather
11754,open the second adventure album by hans nilsson,PlayMusic
11755,what will the weather be like on november the twelfth in appleby,GetWeather
11756,find time for the movie schedule at cineplex odeon corporation,SearchScreeningEvent
11757,rate of the subcontract a 0,RateBook
11758,what time is the bride from hell playing at malco theatres,SearchScreeningEvent
11759,what is the weather like in midfield iowa today,GetWeather
11760,i d like to put duett onto my hot country playlist,AddToPlaylist
11761,i want the show the sense apparatus,SearchCreativeWork
11762,what do the cloud indicate in east aurora,GetWeather
11763,i m looking for the music of nashville: season 3 saga,SearchCreativeWork
11764,i need a reservation for a highly rated bistro for a party of 10,BookRestaurant
11765,book james d  conrey house for madeleine  keisha and clara alvarez far from your colleague s college,BookRestaurant
11766,will it be warmer in five years  in slemp kansas,GetWeather
11767,play some paulinho da viola from 1965,PlayMusic
11768,play some dream music,PlayMusic
11769,book a reservation for a party of four within the same area of districts of sweden,BookRestaurant
11770,play deezer,PlayMusic
11771,will it be getting colder in sahuarita,GetWeather
11772,how cold is it around the current location now,GetWeather
11773,when is barbary coast playing,SearchScreeningEvent
11774,i need to book a table for three in lesotho,BookRestaurant
11775,give four / 6 points to empire of death,RateBook
11776,play a twenties soundtrack on youtube,PlayMusic
11777,i would give this current textbook a rating of 1 points and a best rating of 6,RateBook
11778,add sunday express live to workout playlist,AddToPlaylist
11779,the current saga only gets three points out of 6,RateBook
11780,add another song to my 88 keys playlist,AddToPlaylist
11781,looking for free four: tobias tells the divergent knife-throwing scene,SearchCreativeWork
11782,i m looking for the novel from a scream to a whisper,SearchCreativeWork
11783,play music on netflix,PlayMusic
11784,add daigo to indietronic,AddToPlaylist
11785,play a keith richards album,PlayMusic
11786,book a spot for one at four am,BookRestaurant
11787,find me the age for love playing at the closest movie house,SearchScreeningEvent
11788,give star songs of an old primate 4 out of 6 points,RateBook
11789,add this song to my fairy tales,AddToPlaylist
11790,add seek & destroy to sin ti playlist,AddToPlaylist
11791,what is the weather forecast two hours and seventeen seconds from now in elgin schoolhouse state historic site,GetWeather
11792,what time is dive bomber playing,SearchScreeningEvent
11793,can you tell me the movie times for alamo drafthouse cinema,SearchScreeningEvent
11794,rate the current novel 1 out of 6 points,RateBook
11795,book an osteria that serves blini for 9 people,BookRestaurant
11796,is it cloudy in the same area of lynn shore reservation,GetWeather
11797,i want to give three days before the shooting    one out of 6 stars,RateBook
11798,rate the ninth key 3 of 6 points,RateBook
11799,add the artist choclair to la mejor música de bso,AddToPlaylist
11800,rate this book four stars out of 6,RateBook
11801,add tune to punk español,AddToPlaylist
11802,play deezer form 2010 tune by dave grohl,PlayMusic
11803,i d like to go to a halal restaurant in twenty minutes around the district of columbia and book seats for four,BookRestaurant
11804,add suffer little children to this is racionais mc s playlist,AddToPlaylist
11805,the current essay is a three of 6,RateBook
11806,can i know what animated movies are scheduled in the neighbourhood,SearchScreeningEvent
11807,rate the current book zero of 6,RateBook
11808,is it chilly in charenton  ny,GetWeather
11809,play the album winner takes all by takuro with last fm,PlayMusic
11810,play the latest ballad by september,PlayMusic
11811,add to my list  the tune summer of love,AddToPlaylist
11812,play spotify,PlayMusic
11813,show creativity of comeback season,SearchCreativeWork
11814,when is nattbuss 807 playing at a movie theatre near me,SearchScreeningEvent
11815,will you put this song onto women of electronic,AddToPlaylist
11816,find the closest movie theatre for films,SearchScreeningEvent
11817,what s the weather forecast for porphyry island provincial park right now,GetWeather
11818,i want to add a tune to my spanish metalblood playlist,AddToPlaylist
11819,book a spot for 9 at the counter,BookRestaurant
11820,please help me find the short program saga,SearchCreativeWork
11821,is it hot in the current location,GetWeather
11822,out of 6 stars the last novel gets only four,RateBook
11823,show me the schedule of films close by,SearchScreeningEvent
11824,what is the closest movie house playing what the swedish butler saw,SearchScreeningEvent
11825,show me the movie times for what s playing now,SearchScreeningEvent
11826,in khlong phraya wildlife sanctuary is there a cloud,GetWeather
11827,please book a table for 6 people in the same area as bedford park blvd-lehman college,BookRestaurant
11828,give three stars to current essay,RateBook
11829,play niko from the fourties,PlayMusic
11830,open deezer and play inyección musical,PlayMusic
11831,i m looking to book a table at a place in newton falls  prefereably within the same area that has space for 6,BookRestaurant
11832,rate this book called the last of the wine two out of 6 points,RateBook
11833,what is the cave canem demos photograph,SearchCreativeWork
11834,give song of scarabaeus five of 6 stars,RateBook
11835,add artist brenda k starr to frescura indie,AddToPlaylist
11836,can i get the weather forecast for benin in 32 days,GetWeather
11837,will there be a snowstorm in nc 6 years from now,GetWeather
11838,add maki ohguro to the rock hard playlist,AddToPlaylist
11839,i need a table for 1 at a highly rated restaurant next autumn in emmons  ri,BookRestaurant
11840,whats the forecast for greece,GetWeather
11841,is it windy in inlet  lebanon,GetWeather
11842,i want to put this song in my new boots playlist,AddToPlaylist
11843,add an album in sweet soul chillout,AddToPlaylist
11844,is it going to be hot in karthaus at 7 am,GetWeather
11845,book a spot in the same area as yankee doodle coffee shop in madagascar,BookRestaurant
11846,what s the weather forecast for lenexa united kingdom at 02:31,GetWeather
11847,find me music by kaori utatsuki off the album that has top-twenty hits,PlayMusic
11848,i need a reservation for a coffeehouse with nine people within the same area as midland park,BookRestaurant
11849,play the top movement music from 1997,PlayMusic
11850,show creativity of sacred fire: live in south america,SearchCreativeWork
11851,will there be snowfall in pacific beach suriname,GetWeather
11852,is maalaea has chillier weather,GetWeather
11853,rate to live and die in l a  a four out of 6,RateBook
11854,sofia phillips and winifred walker want to dine at a mughlai restaurant in la on nov  the 1st,BookRestaurant
